"row","column","cor","p"
"Perimeter_of_triangle_min","COrE_IDM_mean",-0.0573754262081287,0.476810512450154
"Perimeter_of_triangle_CoV","COrE_IDM_mean",-0.0483015707499151,0.549316841404296
"Area_of_triangle_mean","COrE_IDM_mean",0.0464995306523833,0.564331357877121
"Area_of_triangle_max","COrE_IDM_mean",-0.0424404637493961,0.598849888164801
"Area_of_triangle_min","COrE_IDM_mean",-0.0386618493891592,0.631809198262538
"Area_of_triangle_CoV","COrE_IDM_mean",-0.0388269951516317,0.630352804944936
"COrE_corrln_mean","COrE_IDM_mean",-0.320453731173295,4.53549962973199e-05
"Density_of_nucleus_mean","COrE_dissimilarity_mean",0.243742189820403,0.00216771723690878
"Density_of_nucleus_max","COrE_dissimilarity_mean",0.107422916311162,0.181946102100385
"Density_of_nucleus_min","COrE_dissimilarity_mean",0.243742189820403,0.00216771723690878
"Density_of_nucleus_CoV","COrE_dissimilarity_mean",0.0174000827279008,0.867084798443525
"Density_of_clusters","COrE_dissimilarity_mean",-0.142368481659976,0.0762414683299464
"Number_of_triangles","COrE_dissimilarity_mean",0.218896019811955,0.00604374388881013
"Perimeter_of_triangle_mean","COrE_dissimilarity_mean",-0.259217408625541,0.00108454681636316
"Perimeter_of_triangle_max","COrE_dissimilarity_mean",0.00158456436952643,0.984336901986999
"Perimeter_of_triangle_min","COrE_dissimilarity_mean",-0.485214970046898,1.36739730649538e-10
"Perimeter_of_triangle_CoV","COrE_dissimilarity_mean",0.0754682333728156,0.349091352275622
"Area_of_triangle_mean","COrE_dissimilarity_mean",-0.196745810152946,0.013827982716226
"Area_of_triangle_max","COrE_dissimilarity_mean",-0.0143319702472323,0.859056203357527
"Area_of_triangle_min","COrE_dissimilarity_mean",-0.1273031716222,0.113266849331522
"Area_of_triangle_CoV","COrE_dissimilarity_mean",0.0468618719633302,0.561296693062495
"COrE_corrln_mean","COrE_dissimilarity_mean",-0.217265802415217,0.00644091271899194
"COrE_IDM_mean","COrE_dissimilarity_mean",0.486511241965933,1.2013101624575e-10
"Density_of_nucleus_mean","COrE_entropy_mean",0.020222535559039,0.80214376356233
"Density_of_nucleus_max","COrE_entropy_mean",-0.358850530322113,4.22178080650149e-06
"Density_of_nucleus_min","COrE_entropy_mean",0.020222535559039,0.80214376356233
"Density_of_nucleus_CoV","COrE_entropy_mean",-0.259326943976891,0.0111577818423803
"Density_of_clusters","COrE_entropy_mean",-0.550539879236736,9.65894031423886e-14
"Number_of_triangles","COrE_entropy_mean",0.506266625814901,1.55855328642929e-11
"Perimeter_of_triangle_mean","COrE_entropy_mean",-0.560754524746649,2.66453525910038e-14
"Perimeter_of_triangle_max","COrE_entropy_mean",-0.0662422450914935,0.411296498583646
"Perimeter_of_triangle_min","COrE_entropy_mean",-0.424935191977332,3.21909512379648e-08
"Perimeter_of_triangle_CoV","COrE_entropy_mean",-0.178361746464256,0.0258995069383108
"Area_of_triangle_mean","COrE_entropy_mean",-0.533497942599574,7.4629191715303e-13
"Area_of_triangle_max","COrE_entropy_mean",-0.147866448372134,0.0654549998249179
"Area_of_triangle_min","COrE_entropy_mean",-0.100395490380031,0.212394701388271
"Area_of_triangle_CoV","COrE_entropy_mean",-0.123167314753665,0.125565492773991
"COrE_corrln_mean","COrE_entropy_mean",0.694134487134829,0
"COrE_IDM_mean","COrE_entropy_mean",-0.0291400661489175,0.718018065071421
"COrE_dissimilarity_mean","COrE_entropy_mean",0.486695723356138,1.17931886478573e-10
"Density_of_nucleus_mean","COrE_energy_mean",0.0239904595399406,0.76625758090007
"Density_of_nucleus_max","COrE_energy_mean",0.360414020359101,3.80690006629436e-06
"Density_of_nucleus_min","COrE_energy_mean",0.0239904595399406,0.76625758090007
"Density_of_nucleus_CoV","COrE_energy_mean",0.249197461330318,0.0148805869751105
"Density_of_clusters","COrE_energy_mean",0.472167387470992,4.88733498116289e-10
"Number_of_triangles","COrE_energy_mean",-0.408457983259016,1.20102586986803e-07
"Perimeter_of_triangle_mean","COrE_energy_mean",0.466592320120795,8.28770163607828e-10
"Perimeter_of_triangle_max","COrE_energy_mean",0.0490498908945594,0.543139719757778
"Perimeter_of_triangle_min","COrE_energy_mean",0.359205109688642,4.12409097538813e-06
"Perimeter_of_triangle_CoV","COrE_energy_mean",0.145886700035309,0.0691857877690132
"Area_of_triangle_mean","COrE_energy_mean",0.445339753364838,5.70085334494763e-09
"Area_of_triangle_max","COrE_energy_mean",0.10199574374631,0.205159645089987
"Area_of_triangle_min","COrE_energy_mean",0.0661561314776924,0.411906182033111
"Area_of_triangle_CoV","COrE_energy_mean",0.0859411015483638,0.286086480768601
"COrE_corrln_mean","COrE_energy_mean",-0.632738519685069,0
"COrE_IDM_mean","COrE_energy_mean",-0.0104246525632031,0.897230881429222
"COrE_dissimilarity_mean","COrE_energy_mean",-0.487720485676315,1.06408659661383e-10
"COrE_entropy_mean","COrE_energy_mean",-0.974350547892253,0
"Density_of_nucleus_mean","COrE_diffEntropy_mean",0.203677166110658,0.0107643182365176
"Density_of_nucleus_max","COrE_diffEntropy_mean",-0.0352241810007714,0.662439839025667
"Density_of_nucleus_min","COrE_diffEntropy_mean",0.203677166110658,0.0107643182365176
"Density_of_nucleus_CoV","COrE_diffEntropy_mean",-0.07540084191336,0.467702554455034
"Density_of_clusters","COrE_diffEntropy_mean",-0.273734213056269,0.000544755848799205
"Number_of_triangles","COrE_diffEntropy_mean",0.319397791289878,4.82042599254662e-05
"Perimeter_of_triangle_mean","COrE_diffEntropy_mean",-0.374943071510697,1.41780571816241e-06
"Perimeter_of_triangle_max","COrE_diffEntropy_mean",0.0259915360909386,0.747393808644977
"Perimeter_of_triangle_min","COrE_diffEntropy_mean",-0.4845873435969,1.45559564401765e-10
"Perimeter_of_triangle_CoV","COrE_diffEntropy_mean",0.04075755362758,0.61343414402676
"Area_of_triangle_mean","COrE_diffEntropy_mean",-0.317043156772713,5.51740750596164e-05
"Area_of_triangle_max","COrE_diffEntropy_mean",-0.00841537794721747,0.916959411889681
"Area_of_triangle_min","COrE_diffEntropy_mean",-0.109708177012626,0.1727711705968
"Area_of_triangle_CoV","COrE_diffEntropy_mean",0.0429846489602096,0.594167461875978
"COrE_corrln_mean","COrE_diffEntropy_mean",0.117313116938073,0.14470354382968
"COrE_IDM_mean","COrE_diffEntropy_mean",0.314254674714047,6.46489952029761e-05
"COrE_dissimilarity_mean","COrE_diffEntropy_mean",0.917139388475113,0
"COrE_entropy_mean","COrE_diffEntropy_mean",0.739161080343059,0
"COrE_energy_mean","COrE_diffEntropy_mean",-0.750389575447989,0
"Density_of_nucleus_mean","COrE_contrast_mean",0.250877158529033,0.00158348991443735
"Density_of_nucleus_max","COrE_contrast_mean",0.159839046494544,0.0462431913442736
"Density_of_nucleus_min","COrE_contrast_mean",0.250877158529033,0.00158348991443735
"Density_of_nucleus_CoV","COrE_contrast_mean",0.0592077354220188,0.568714065560146
"Density_of_clusters","COrE_contrast_mean",-0.0986770477462105,0.220365359202157
"Number_of_triangles","COrE_contrast_mean",0.173004169499658,0.0307915865626636
"Perimeter_of_triangle_mean","COrE_contrast_mean",-0.202299471335121,0.0113206853247112
"Perimeter_of_triangle_max","COrE_contrast_mean",-0.00905406808146759,0.910682208924858
"Perimeter_of_triangle_min","COrE_contrast_mean",-0.429983809845455,2.11989958920356e-08
"Perimeter_of_triangle_CoV","COrE_contrast_mean",0.078625194996232,0.329242032797099
"Area_of_triangle_mean","COrE_contrast_mean",-0.144061459556474,0.0727769199629489
"Area_of_triangle_max","COrE_contrast_mean",-0.000636004331351739,0.99371289047164
"Area_of_triangle_min","COrE_contrast_mean",-0.125249847191174,0.119249818287082
"Area_of_triangle_CoV","COrE_contrast_mean",0.0529797940582346,0.511272821958674
"COrE_corrln_mean","COrE_contrast_mean",-0.305073616348582,0.000107746237847595
"COrE_IDM_mean","COrE_contrast_mean",0.583322274968959,1.33226762955019e-15
"COrE_dissimilarity_mean","COrE_contrast_mean",0.981139733264059,0
"COrE_entropy_mean","COrE_contrast_mean",0.363732156450636,3.05099946995568e-06
"COrE_energy_mean","COrE_contrast_mean",-0.362891684744409,3.2276990773461e-06
"COrE_diffEntropy_mean","COrE_contrast_mean",0.856201419159274,0
"Density_of_nucleus_mean","COrE_diffVariance_mean",-0.17214570006693,0.0316442801395089
"Density_of_nucleus_max","COrE_diffVariance_mean",0.0681412641845529,0.397986770211419
"Density_of_nucleus_min","COrE_diffVariance_mean",-0.17214570006693,0.0316442801395089
"Density_of_nucleus_CoV","COrE_diffVariance_mean",0.110083240470332,0.288241966810247
"Density_of_clusters","COrE_diffVariance_mean",0.241041354924888,0.00243570725419784
"Number_of_triangles","COrE_diffVariance_mean",-0.290572554299306,0.000233433111757497
"Perimeter_of_triangle_mean","COrE_diffVariance_mean",0.348937455762603,8.03267487969883e-06
"Perimeter_of_triangle_max","COrE_diffVariance_mean",-0.039727863460155,0.622433333613443
"Perimeter_of_triangle_min","COrE_diffVariance_mean",0.450311603773141,3.67386321364904e-09
"Perimeter_of_triangle_CoV","COrE_diffVariance_mean",-0.0461418532596138,0.567334610515621
"Area_of_triangle_mean","COrE_diffVariance_mean",0.294134122355583,0.000193790640337532
"Area_of_triangle_max","COrE_diffVariance_mean",0.0041114287470691,0.959374172126266
"Area_of_triangle_min","COrE_diffVariance_mean",0.100572324945707,0.211586345216496
"Area_of_triangle_CoV","COrE_diffVariance_mean",-0.043734929493826,0.587739027529095
"COrE_corrln_mean","COrE_diffVariance_mean",-0.137250405969853,0.0875314787366253
"COrE_IDM_mean","COrE_diffVariance_mean",-0.257821657218416,0.00115645771895512
"COrE_dissimilarity_mean","COrE_diffVariance_mean",-0.860306119327499,0
"COrE_entropy_mean","COrE_diffVariance_mean",-0.762583318922196,0
"COrE_energy_mean","COrE_diffVariance_mean",0.802439139682351,0
"COrE_diffEntropy_mean","COrE_diffVariance_mean",-0.974425206836647,0
"COrE_contrast_mean","COrE_diffVariance_mean",-0.774159263802473,0
"Density_of_nucleus_mean","COrE_Homogeneity1_mean",-0.0672440311636023,0.404242924039675
"Density_of_nucleus_max","COrE_Homogeneity1_mean",-0.446975621874059,4.93734697570858e-09
"Density_of_nucleus_min","COrE_Homogeneity1_mean",-0.0672440311636023,0.404242924039675
"Density_of_nucleus_CoV","COrE_Homogeneity1_mean",-0.315479964005341,0.00184477858719645
"Density_of_clusters","COrE_Homogeneity1_mean",-0.585125438975536,8.88178419700125e-16
"Number_of_triangles","COrE_Homogeneity1_mean",0.49847498342688,3.54258844481592e-11
"Perimeter_of_triangle_mean","COrE_Homogeneity1_mean",-0.552567005512745,7.50510764646606e-14
"Perimeter_of_triangle_max","COrE_Homogeneity1_mean",-0.0964651544787887,0.230934400252943
"Perimeter_of_triangle_min","COrE_Homogeneity1_mean",-0.32163711877429,4.23500556447909e-05
"Perimeter_of_triangle_CoV","COrE_Homogeneity1_mean",-0.233126630950246,0.00340275347936236
"Area_of_triangle_mean","COrE_Homogeneity1_mean",-0.544316739168122,2.06501482580279e-13
"Area_of_triangle_max","COrE_Homogeneity1_mean",-0.16574846939904,0.0386518952697619
"Area_of_triangle_min","COrE_Homogeneity1_mean",-0.0992068638712202,0.217885581990455
"Area_of_triangle_CoV","COrE_Homogeneity1_mean",-0.154054094287639,0.0548403863849605
"COrE_corrln_mean","COrE_Homogeneity1_mean",0.80809737034875,0
"COrE_IDM_mean","COrE_Homogeneity1_mean",-0.073360055895565,0.362756708287325
"COrE_dissimilarity_mean","COrE_Homogeneity1_mean",0.28661259315334,0.000286285623413152
"COrE_entropy_mean","COrE_Homogeneity1_mean",0.948113332584099,0
"COrE_energy_mean","COrE_Homogeneity1_mean",-0.921513849965106,0
"COrE_diffEntropy_mean","COrE_Homogeneity1_mean",0.573939322377421,4.88498130835069e-15
"COrE_contrast_mean","COrE_Homogeneity1_mean",0.172075181075777,0.0317152073689511
"COrE_diffVariance_mean","COrE_Homogeneity1_mean",-0.613039814013105,0
"Density_of_nucleus_mean","COrE_Homogeneity2_mean",0.0596958022714119,0.459139610150222
"Density_of_nucleus_max","COrE_Homogeneity2_mean",0.453328604506417,2.80434608868063e-09
"Density_of_nucleus_min","COrE_Homogeneity2_mean",0.0596958022714119,0.459139610150222
"Density_of_nucleus_CoV","COrE_Homogeneity2_mean",0.286254100860196,0.00491997535270805
"Density_of_clusters","COrE_Homogeneity2_mean",0.651671838272323,0
"Number_of_triangles","COrE_Homogeneity2_mean",-0.552018777325562,8.03801469828613e-14
"Perimeter_of_triangle_mean","COrE_Homogeneity2_mean",0.603654845352478,0
"Perimeter_of_triangle_max","COrE_Homogeneity2_mean",0.144897165721342,0.0711143632244111
"Perimeter_of_triangle_min","COrE_Homogeneity2_mean",0.352785069959606,6.2739957034097e-06
"Perimeter_of_triangle_CoV","COrE_Homogeneity2_mean",0.293757243108018,0.000197667850450056
"Area_of_triangle_mean","COrE_Homogeneity2_mean",0.598674748787695,0
"Area_of_triangle_max","COrE_Homogeneity2_mean",0.227221097141817,0.00433664832033664
"Area_of_triangle_min","COrE_Homogeneity2_mean",0.113816985894624,0.157144067989462
"Area_of_triangle_CoV","COrE_Homogeneity2_mean",0.211077769642001,0.00816843043678572
"COrE_corrln_mean","COrE_Homogeneity2_mean",-0.829833079103362,0
"COrE_IDM_mean","COrE_Homogeneity2_mean",0.0933514690137162,0.246409196702977
"COrE_dissimilarity_mean","COrE_Homogeneity2_mean",-0.250688909559636,0.00159684779086033
"COrE_entropy_mean","COrE_Homogeneity2_mean",-0.920140004510208,0
"COrE_energy_mean","COrE_Homogeneity2_mean",0.854570045970969,0
"COrE_diffEntropy_mean","COrE_Homogeneity2_mean",-0.507025395361334,1.43718370537727e-11
"COrE_contrast_mean","COrE_Homogeneity2_mean",-0.142810199704176,0.0753249329436474
"COrE_diffVariance_mean","COrE_Homogeneity2_mean",0.517962512056363,4.36717328966552e-12
"COrE_Homogeneity1_mean","COrE_Homogeneity2_mean",-0.972999544658197,0
"Density_of_nucleus_mean","COrE_SumAverage_mean",0.196305882267091,0.01404591587385
"Density_of_nucleus_max","COrE_SumAverage_mean",0.0679195377857451,0.399527406695725
"Density_of_nucleus_min","COrE_SumAverage_mean",0.196305882267091,0.01404591587385
"Density_of_nucleus_CoV","COrE_SumAverage_mean",-0.0715567848780777,0.49076010347595
"Density_of_clusters","COrE_SumAverage_mean",-0.0423630821075928,0.599517059544466
"Number_of_triangles","COrE_SumAverage_mean",0.176465462335546,0.0275489672345972
"Perimeter_of_triangle_mean","COrE_SumAverage_mean",-0.220134989069183,0.00575666103040851
"Perimeter_of_triangle_max","COrE_SumAverage_mean",-0.0206322949738729,0.798219590451366
"Perimeter_of_triangle_min","COrE_SumAverage_mean",-0.359579741240325,4.02320873371664e-06
"Perimeter_of_triangle_CoV","COrE_SumAverage_mean",0.0538196099615452,0.50459053201085
"Area_of_triangle_mean","COrE_SumAverage_mean",-0.173567194417732,0.030243021950054
"Area_of_triangle_max","COrE_SumAverage_mean",-0.101801334425613,0.206029016422155
"Area_of_triangle_min","COrE_SumAverage_mean",-0.0930520711853137,0.247934230125544
"Area_of_triangle_CoV","COrE_SumAverage_mean",-0.0267476668385744,0.740304045467557
"COrE_corrln_mean","COrE_SumAverage_mean",-0.0653751667740006,0.417459595801343
"COrE_IDM_mean","COrE_SumAverage_mean",0.33551095743939,1.85553042524322e-05
"COrE_dissimilarity_mean","COrE_SumAverage_mean",0.660980726702272,0
"COrE_entropy_mean","COrE_SumAverage_mean",0.304766697783143,0.000109570296737083
"COrE_energy_mean","COrE_SumAverage_mean",-0.281306011085753,0.000374592590651313
"COrE_diffEntropy_mean","COrE_SumAverage_mean",0.590735743535252,4.44089209850063e-16
"COrE_contrast_mean","COrE_SumAverage_mean",0.633739538134967,0
"COrE_diffVariance_mean","COrE_SumAverage_mean",-0.549498968789638,1.09690034832965e-13
"COrE_Homogeneity1_mean","COrE_SumAverage_mean",0.140620272478731,0.0799576117572425
"COrE_Homogeneity2_mean","COrE_SumAverage_mean",-0.126250943729134,0.116302891682491
"Density_of_nucleus_mean","COrE_SumEntropy_mean",0.133853119090912,0.0957364425834288
"Density_of_nucleus_max","COrE_SumEntropy_mean",-0.153015776067438,0.0565151669627324
"Density_of_nucleus_min","COrE_SumEntropy_mean",0.133853119090912,0.0957364425834288
"Density_of_nucleus_CoV","COrE_SumEntropy_mean",-0.152708424062801,0.139570159084989
"Density_of_clusters","COrE_SumEntropy_mean",-0.352185483674816,6.52169041259754e-06
"Number_of_triangles","COrE_SumEntropy_mean",0.367799538185487,2.3181069108702e-06
"Perimeter_of_triangle_mean","COrE_SumEntropy_mean",-0.428303071732532,2.43804261224057e-08
"Perimeter_of_triangle_max","COrE_SumEntropy_mean",0.00335440201629101,0.966849755841985
"Perimeter_of_triangle_min","COrE_SumEntropy_mean",-0.474660328287709,3.84742238068725e-10
"Perimeter_of_triangle_CoV","COrE_SumEntropy_mean",-0.0184527617930084,0.81914811820374
"Area_of_triangle_mean","COrE_SumEntropy_mean",-0.380098349010447,9.87044684208627e-07
"Area_of_triangle_max","COrE_SumEntropy_mean",-0.0449683536981455,0.577240819427055
"Area_of_triangle_min","COrE_SumEntropy_mean",-0.0956712044170389,0.234813722629629
"Area_of_triangle_CoV","COrE_SumEntropy_mean",-0.000592892555858829,0.994139056518248
"COrE_corrln_mean","COrE_SumEntropy_mean",0.312039848415966,7.32395476650272e-05
"COrE_IDM_mean","COrE_SumEntropy_mean",0.225618295480527,0.00462699150847445
"COrE_dissimilarity_mean","COrE_SumEntropy_mean",0.82222925249468,0
"COrE_entropy_mean","COrE_SumEntropy_mean",0.869669684195665,0
"COrE_energy_mean","COrE_SumEntropy_mean",-0.881582640685667,0
"COrE_diffEntropy_mean","COrE_SumEntropy_mean",0.969687611547043,0
"COrE_contrast_mean","COrE_SumEntropy_mean",0.733225965796079,0
"COrE_diffVariance_mean","COrE_SumEntropy_mean",-0.969025505642737,0
"COrE_Homogeneity1_mean","COrE_SumEntropy_mean",0.731235124086956,0
"COrE_Homogeneity2_mean","COrE_SumEntropy_mean",-0.660699631553111,0
